user_id,total_ratings,avg_rating,unique_titles,cluster
35263,33,1.97,33,1
35264,34,2.68,34,1
35265,62,1.74,62,0
35266,75,3.73,75,3
35267,54,3.26,54,3
35268,36,3.08,36,2
35269,72,2.07,72,0
35270,70,3.13,70,0
35271,49,2.29,49,0
35272,61,1.62,61,0
35273,70,2.64,70,0
35274,71,3.44,71,3
35275,59,1.32,59,0
35276,44,2.91,44,2
35277,75,3.03,75,0
35278,59,2.31,59,0
35279,70,2.79,70,0
35280,70,2.24,70,0
35281,48,3.33,48,2
35282,45,3.71,45,2
35283,52,3.02,52,0
35284,70,3.64,70,3
35285,75,2.35,75,0
35286,75,4.35,75,3
35287,34,3.41,34,2
35288,42,3.21,42,2
35289,62,3.44,62,3
35290,75,3.33,75,3
35291,75,3.55,75,3
35292,58,3.88,58,3
35293,59,3.44,59,3
35294,42,3.1,42,2
35295,47,4.3,47,2
35296,72,3.32,72,3
35297,41,3.29,41,2
35298,72,3.81,72,3
35299,36,3.67,36,2
35300,75,2.03,75,0
35301,70,2.9,70,0
35302,71,2.39,71,0
35303,75,3.07,75,0
35304,63,4.08,63,3
35305,71,2.25,71,0
35306,44,3.57,44,2
35307,37,3.46,37,2
35308,75,3.0,75,0
35309,75,4.56,75,3
35310,67,4.04,67,3
35311,70,4.19,70,3
35312,71,2.1,71,0
35313,36,1.69,36,1
35314,66,2.48,66,0
35315,70,2.46,70,0
35316,40,4.12,40,2
35317,48,3.9,48,2
35318,71,2.61,71,0
35319,75,3.13,75,0
35320,71,2.79,71,0
35321,37,3.73,37,2
35322,40,3.12,40,2
35323,71,2.63,71,0
35324,41,2.71,41,1
35325,75,3.05,75,0
35326,70,3.31,70,3
35327,71,3.21,71,3
35328,71,3.65,71,3
35329,40,2.85,40,1
35330,71,1.83,71,0
35331,62,4.13,62,3
35332,75,2.35,75,0
35333,70,2.51,70,0
35334,45,3.33,45,2
35335,71,2.65,71,0
35336,75,3.21,75,3
35337,42,2.86,42,1
35338,70,3.54,70,3
35339,70,3.26,70,3
35340,46,1.78,46,1
35341,40,2.4,40,1
35342,38,3.13,38,2
35343,70,3.7,70,3
35344,75,3.12,75,0
35345,43,2.81,43,1
35346,48,2.92,48,0
35347,75,3.13,75,0
35348,47,3.36,47,2
35349,64,3.02,64,0
35350,43,3.58,43,2
35351,58,2.9,58,0
35352,71,2.01,71,0
35353,75,3.12,75,0
35354,67,2.93,67,0
35355,75,3.53,75,3
35356,75,2.99,75,0
35357,71,1.89,71,0
35358,70,2.76,70,0
35359,70,3.23,70,3
35360,42,2.81,42,1
35361,75,3.29,75,3
35362,52,4.0,52,3
35363,71,3.31,71,3
35364,75,3.4,75,3
35365,52,3.08,52,0
35366,75,4.04,75,3
35367,65,3.0,65,0
35368,47,4.55,47,2
35369,75,2.83,75,0
35370,44,3.84,44,2
35371,75,4.52,75,3
35372,75,3.89,75,3
35373,70,3.53,70,3
35374,69,3.35,69,3
35375,47,3.43,47,2
35376,70,3.84,70,3
35377,50,3.3,50,2
35378,70,2.97,70,0
35379,75,1.6,75,0
35380,75,2.91,75,0
35381,41,2.63,41,1
35382,61,1.8,61,0
35383,39,3.31,39,2
35384,49,2.63,49,0
35385,44,2.86,44,2
35386,46,2.52,46,1
35387,53,2.57,53,0
35388,71,2.9,71,0
35389,75,4.33,75,3
35390,35,4.29,35,2
35391,75,2.29,75,0
35392,40,2.9,40,1
35393,70,3.01,70,0
35394,75,4.03,75,3
35395,70,3.13,70,0
35396,70,2.47,70,0
35397,45,3.36,45,2
35398,75,4.01,75,3
35399,63,3.24,63,3
35400,61,4.15,61,3
35401,70,3.63,70,3
35402,75,4.53,75,3
35403,75,2.72,75,0
35404,70,3.13,70,0
35405,71,3.07,71,0
35406,48,2.96,48,2
35407,71,3.55,71,3
35408,54,3.67,54,3
35409,70,3.07,70,0
35410,70,3.01,70,0
35411,56,4.11,56,3
35412,75,3.32,75,3
35413,47,4.11,47,2
35414,70,3.54,70,3
35415,75,4.23,75,3
35416,75,2.59,75,0
35417,70,3.37,70,3
35418,75,3.13,75,0
35419,75,3.39,75,3
35420,70,2.16,70,0
35421,70,3.5,70,3
35422,75,2.53,75,0
35423,71,3.75,71,3
35424,70,3.74,70,3
35425,75,2.33,75,0
35426,75,3.61,75,3
35427,39,3.1,39,2
35428,75,3.85,75,3
35429,71,4.45,71,3
35430,71,2.89,71,0
35431,58,3.07,58,0
35432,42,3.93,42,2
35433,75,3.08,75,0
35434,71,3.1,71,0
35435,61,3.38,61,3
35436,70,3.06,70,0
35437,75,3.6,75,3
35438,49,3.92,49,2
35439,39,3.26,39,2
35440,71,3.03,71,0
35441,70,2.76,70,0
35442,71,3.87,71,3
35443,75,2.25,75,0
35444,75,3.35,75,3
35445,64,3.14,64,0
35446,44,3.7,44,2
35447,70,3.13,70,0
35448,61,3.69,61,3
35449,75,3.39,75,3
35450,49,1.98,49,0
35451,65,3.55,65,3
35452,75,4.63,75,3
35453,75,2.89,75,0
35454,75,3.44,75,3
35455,75,3.09,75,0
35456,75,2.97,75,0
35457,75,3.47,75,3
35458,65,2.25,65,0
35459,71,2.06,71,0
35460,54,3.2,54,3
35461,42,3.38,42,2
35462,47,2.74,47,0
35463,71,3.11,71,0
35464,75,3.95,75,3
35465,59,4.02,59,3
35466,75,3.07,75,0
35467,34,2.91,34,1
35468,35,3.6,35,2
35469,75,3.95,75,3
35470,70,3.2,70,3
35471,75,4.01,75,3
35472,35,1.83,35,1
35473,36,2.67,36,1
35474,72,3.42,72,3
35475,49,3.53,49,2
35476,75,2.57,75,0
35477,70,3.57,70,3
35478,71,3.83,71,3
35479,44,3.7,44,2
35480,63,4.29,63,3
35481,71,2.77,71,0
35482,51,3.04,51,0
35483,75,4.25,75,3
35484,67,4.1,67,3
35485,37,3.05,37,2
35486,70,3.21,70,3
35487,75,3.01,75,0
35488,38,3.21,38,2
35489,75,3.19,75,3
35490,70,2.9,70,0
35491,54,1.87,54,0
35492,70,3.36,70,3
35493,75,2.64,75,0
35494,35,3.97,35,2
35495,49,3.37,49,2
35496,47,1.83,47,1
35497,50,2.04,50,0
35498,71,3.01,71,0
35499,35,3.2,35,2
35500,38,3.66,38,2
35501,70,2.93,70,0
35502,70,2.46,70,0
35503,38,3.08,38,2
35504,32,1.38,32,1
35505,71,3.66,71,3
35506,59,2.93,59,0
35507,75,3.13,75,0
35508,75,2.87,75,0
35509,75,3.51,75,3
35510,70,2.69,70,0
35511,33,3.82,33,2
35512,75,3.47,75,3
35513,75,3.35,75,3
35514,75,3.24,75,3
35515,75,2.6,75,0
35516,58,4.57,58,3
35517,70,2.91,70,0
35518,57,3.4,57,3
35519,71,1.23,71,0
35520,71,4.13,71,3
35521,75,4.72,75,3
35522,62,4.35,62,3
35523,75,2.95,75,0
35524,71,2.37,71,0
35525,75,3.43,75,3
35526,59,3.27,59,3
35527,71,3.48,71,3
35528,75,4.37,75,3
35529,70,3.13,70,0
35530,75,2.68,75,0
35531,43,2.74,43,1
35532,37,3.35,37,2
35533,38,3.87,38,2
35534,75,3.64,75,3
35535,75,3.56,75,3
35536,75,3.11,75,0
35537,70,2.84,70,0
35538,59,3.68,59,3
35539,70,3.54,70,3
35540,37,2.24,37,1
35541,46,3.54,46,2
35542,53,2.68,53,0
35543,70,3.13,70,0
35544,70,4.49,70,3
35545,70,3.94,70,3
35546,34,4.26,34,2
35547,75,3.25,75,3
35548,70,3.41,70,3
35549,75,3.77,75,3
35550,75,3.45,75,3
35551,70,3.0,70,0
35552,69,2.96,69,0
35553,46,3.2,46,2
35554,75,1.93,75,0
35555,65,2.25,65,0
35556,75,4.49,75,3
35557,71,1.46,71,0
35558,63,2.41,63,0
35559,43,4.33,43,2
35560,75,3.03,75,0
35561,66,4.52,66,3
35562,53,3.57,53,3
35563,70,3.77,70,3
35564,71,2.94,71,0
35565,71,3.25,71,3
35566,75,3.37,75,3
35567,71,1.89,71,0
35568,42,2.52,42,1
35569,75,3.28,75,3
35570,71,3.01,71,0
35571,71,3.15,71,0
35572,75,3.37,75,3
35573,42,4.4,42,2
35574,75,3.76,75,3
35575,70,2.2,70,0
35576,59,1.03,59,0
35577,75,3.51,75,3
35578,75,2.92,75,0
35579,75,3.91,75,3
35580,75,3.17,75,3
35581,70,2.09,70,0
35582,35,3.97,35,2
35583,57,2.05,57,0
35584,74,2.38,74,0
35585,72,3.28,72,3
35586,47,2.98,47,2
35587,71,2.79,71,0
35588,41,2.9,41,2
35589,42,2.64,42,1
35590,60,3.78,60,3
35591,70,2.81,70,0
35592,67,2.94,67,0
35593,75,3.97,75,3
35594,43,4.42,43,2
35595,70,3.0,70,0
35596,42,3.45,42,2
35597,75,2.93,75,0
35598,75,3.27,75,3
35599,44,2.36,44,1
35600,69,3.23,69,3
35601,37,3.41,37,2
35602,52,3.69,52,3
35603,75,3.29,75,3
35604,70,2.84,70,0
35605,75,4.36,75,3
35606,75,3.56,75,3
35607,75,3.83,75,3
35608,75,3.03,75,0
35609,75,4.27,75,3
35610,70,4.56,70,3
35611,66,3.71,66,3
35612,70,1.86,70,0
35613,70,1.57,70,0
35614,70,2.53,70,0
35615,70,3.4,70,3
35616,75,4.56,75,3
35617,72,2.78,72,0
35618,75,2.92,75,0
35619,75,4.15,75,3
35620,75,4.41,75,3
35621,75,2.93,75,0
35622,75,2.81,75,0
35623,35,3.34,35,2
35624,71,3.04,71,0
35625,49,3.43,49,2
35626,47,3.3,47,2
35627,37,3.86,37,2
35628,70,1.93,70,0
35629,70,3.16,70,0
35630,48,3.81,48,2
35631,70,3.87,70,3
35632,57,2.65,57,0
35633,45,3.87,45,2
35634,75,3.75,75,3
35635,71,3.11,71,0
35636,75,2.4,75,0
35637,36,2.81,36,1
35638,75,1.71,75,0
35639,70,4.43,70,3
35640,50,2.88,50,0
35641,69,3.19,69,3
35642,40,3.25,40,2
35643,50,3.5,50,2
35644,35,3.31,35,2
35645,75,3.77,75,3
35646,70,3.37,70,3
35647,75,2.11,75,0
35648,70,3.73,70,3
35649,71,3.37,71,3
35650,70,2.87,70,0
35651,75,3.51,75,3
35652,70,2.9,70,0
35653,70,3.83,70,3
35654,75,3.57,75,3
35655,70,2.69,70,0
35656,71,4.18,71,3
35657,75,3.49,75,3
35658,38,5.0,38,2
35659,70,2.83,70,0
35660,71,2.68,71,0
35661,70,3.3,70,3
35662,51,3.37,51,3
35663,71,3.49,71,3
35664,56,3.79,56,3
35665,71,2.56,71,0
35666,59,3.9,59,3
35667,75,3.09,75,0
35668,72,3.46,72,3
35669,70,3.5,70,3
35670,75,2.33,75,0
35671,44,3.41,44,2
35672,75,3.43,75,3
35673,71,3.86,71,3
35674,75,3.93,75,3
35675,71,2.35,71,0
35676,75,3.09,75,0
35677,56,3.2,56,3
35678,45,2.07,45,1
35679,66,3.65,66,3
35680,71,3.08,71,0
35681,75,3.07,75,0
35682,50,4.72,50,3
35683,75,3.73,75,3
35684,36,3.31,36,2
35685,70,3.14,70,0
35686,75,3.07,75,0
35687,37,3.49,37,2
35688,72,2.11,72,0
35689,36,3.25,36,2
35690,75,2.84,75,0
35691,75,3.09,75,0
35692,75,3.55,75,3
35693,70,2.37,70,0
35694,61,3.39,61,3
35695,71,3.37,71,3
35696,70,4.14,70,3
35697,56,4.62,56,3
35698,75,3.43,75,3
35699,75,4.12,75,3
35700,75,3.12,75,0
35701,51,1.86,51,0
35702,44,2.93,44,2
35703,75,3.45,75,3
35704,45,3.18,45,2
35705,70,3.14,70,0
35706,70,4.31,70,3
35707,70,2.61,70,0
35708,71,2.41,71,0
35709,75,4.45,75,3
35710,74,3.41,74,3
35711,75,3.81,75,3
35712,45,3.62,45,2
35713,57,3.05,57,0
35714,75,4.36,75,3
35715,70,3.43,70,3
35716,39,3.46,39,2
35717,70,3.44,70,3
35718,75,3.8,75,3
35719,75,4.08,75,3
35720,71,3.1,71,0
35721,75,4.05,75,3
35722,70,3.63,70,3
35723,37,3.14,37,2
35724,45,3.56,45,2
35725,44,3.39,44,2
35726,75,2.59,75,0
35727,66,4.47,66,3
35728,75,1.71,75,0
35729,63,3.43,63,3
35730,36,1.83,36,1
35731,75,2.31,75,0
35732,71,2.79,71,0
35733,71,4.03,71,3
35734,75,2.89,75,0
35735,70,2.44,70,0
35736,75,4.12,75,3
35737,60,3.48,60,3
35738,64,3.56,64,3
35739,53,2.6,53,0
35740,75,4.09,75,3
35741,70,3.03,70,0
35742,71,2.66,71,0
35743,75,4.25,75,3
35744,75,3.88,75,3
35745,73,2.73,73,0
35746,41,3.56,41,2
35747,58,3.69,58,3
35748,75,4.41,75,3
35749,75,3.04,75,0
35750,75,3.6,75,3
35751,71,3.8,71,3
35752,70,1.8,70,0
35753,64,3.19,64,3
35754,70,3.07,70,0
35755,75,3.83,75,3
35756,61,3.38,61,3
35757,61,3.7,61,3
35758,69,2.57,69,0
35759,75,2.45,75,0
35760,75,3.12,75,0
35761,75,2.43,75,0
35762,33,1.67,33,1
35763,70,2.89,70,0
35764,75,2.92,75,0
35765,53,2.55,53,0
35766,35,4.37,35,2
35767,70,3.17,70,3
35768,70,3.79,70,3
35769,70,2.4,70,0
35770,72,3.75,72,3
35771,75,3.16,75,3
35772,54,2.8,54,0
35773,75,2.6,75,0
35774,45,3.96,45,2
35775,53,3.06,53,0
35776,48,4.0,48,2
35777,56,3.16,56,0
35778,53,3.4,53,3
35779,72,3.54,72,3
35780,70,3.3,70,3
35781,46,4.07,46,2
35782,33,3.33,33,2
35783,75,2.61,75,0
35784,34,2.0,34,1
35785,38,2.71,38,1
35786,75,2.65,75,0
35787,70,3.81,70,3
35788,75,3.56,75,3
35789,75,2.96,75,0
35790,75,3.55,75,3
35791,71,4.38,71,3
35792,55,3.0,55,0
35793,70,3.53,70,3
35794,70,3.4,70,3
35795,42,3.21,42,2
35796,75,2.85,75,0
35797,70,2.86,70,0
35798,75,2.75,75,0
35799,70,3.47,70,3
35800,61,4.23,61,3
35801,75,3.55,75,3
35802,63,3.59,63,3
35803,39,3.87,39,2
35804,49,2.9,49,0
35805,70,2.33,70,0
35806,70,3.33,70,3
35807,70,2.94,70,0
35808,40,3.05,40,2
35809,59,3.68,59,3
35810,70,3.4,70,3
35811,71,2.41,71,0
35812,71,4.3,71,3
35813,75,2.81,75,0
35814,75,2.79,75,0
35815,47,2.79,47,0
35816,75,3.64,75,3
35817,52,3.06,52,0
35818,75,2.83,75,0
35819,74,3.39,74,3
35820,34,3.38,34,2
35821,35,3.6,35,2
35822,75,4.39,75,3
35823,47,2.94,47,2
35824,75,2.87,75,0
35825,38,3.42,38,2
35826,64,1.91,64,0
35827,44,3.2,44,2
35828,45,3.58,45,2
35829,75,2.68,75,0
35830,75,1.87,75,0
35831,70,2.71,70,0
35832,35,3.94,35,2
35833,63,4.08,63,3
35834,41,4.02,41,2
35835,72,4.57,72,3
35836,75,3.69,75,3
35837,70,2.97,70,0
35838,75,3.04,75,0
35839,75,3.37,75,3
35840,75,2.96,75,0
35841,71,3.9,71,3
35842,70,3.2,70,3
35843,47,3.66,47,2
35844,75,3.27,75,3
35845,75,2.39,75,0
35846,71,3.8,71,3
35847,44,3.18,44,2
35848,70,3.56,70,3
35849,70,3.1,70,0
35850,37,1.3,37,1
35851,70,2.96,70,0
35852,71,2.85,71,0
35853,75,2.49,75,0
35854,70,3.23,70,3
35855,63,3.46,63,3
35856,43,3.58,43,2
35857,75,3.79,75,3
35858,70,3.87,70,3
35859,48,3.4,48,2
35860,39,4.74,39,2
35861,37,2.84,37,1
35862,72,2.46,72,0
35863,35,3.11,35,2
35864,70,3.73,70,3
35865,75,1.99,75,0
35866,70,3.49,70,3
35867,45,2.44,45,1
35868,46,4.17,46,2
35869,70,2.66,70,0
35870,75,3.29,75,3
35871,71,3.28,71,3
35872,44,3.57,44,2
35873,57,3.14,57,0
35874,75,4.37,75,3
35875,75,2.31,75,0
35876,71,4.46,71,3
35877,71,3.8,71,3
35878,75,2.59,75,0
35879,75,2.85,75,0
35880,46,3.87,46,2
35881,75,3.07,75,0
35882,53,3.02,53,0
35883,70,3.43,70,3
35884,75,3.2,75,3
35885,40,3.4,40,2
35886,39,3.46,39,2
35887,70,3.29,70,3
35888,75,3.6,75,3
35889,73,1.81,73,0
35890,70,4.07,70,3
35891,67,2.76,67,0
35892,65,2.97,65,0
35893,75,3.77,75,3
35894,37,3.41,37,2
35895,71,2.85,71,0
35896,75,2.05,75,0
35897,71,2.66,71,0
35898,70,2.01,70,0
35899,55,3.15,55,0
35900,75,3.03,75,0
35901,57,2.74,57,0
35902,39,3.46,39,2
35903,60,3.82,60,3
35904,72,3.04,72,0
35905,75,3.16,75,3
35906,75,4.83,75,3
35907,36,3.22,36,2
35908,55,1.98,55,0
35909,70,4.33,70,3
35910,58,1.28,58,0
35911,70,2.97,70,0
35912,71,2.62,71,0
35913,39,2.56,39,1
35914,45,4.13,45,2
35915,68,3.47,68,3
35916,75,3.05,75,0
35917,70,2.43,70,0
35918,47,3.3,47,2
35919,70,2.93,70,0
35920,42,1.43,42,1
35921,70,2.9,70,0
35922,51,3.27,51,2
35923,70,2.94,70,0
35924,51,3.2,51,2
35925,39,4.38,39,2
35926,42,4.31,42,2
35927,50,3.04,50,0
35928,70,3.37,70,3
35929,75,3.43,75,3
35930,75,3.36,75,3
35931,71,3.56,71,3
35932,75,3.84,75,3
35933,52,2.87,52,0
35934,43,2.95,43,2
35935,39,3.95,39,2
35936,75,3.48,75,3
35937,75,3.13,75,0
35938,75,3.45,75,3
35939,70,2.36,70,0
35940,68,3.06,68,0
35941,75,3.16,75,3
35942,71,2.46,71,0
35943,70,3.73,70,3
35944,75,4.19,75,3
35945,75,4.4,75,3
35946,70,3.27,70,3
35947,56,3.84,56,3
35948,71,2.31,71,0
35949,50,3.2,50,2
35950,70,3.4,70,3
35951,39,3.56,39,2
35952,70,3.94,70,3
35953,70,3.34,70,3
35954,62,3.44,62,3
35955,70,2.63,70,0
35956,70,2.94,70,0
35957,65,1.48,65,0
35958,50,3.78,50,2
35959,75,3.68,75,3
35960,75,3.51,75,3
35961,47,3.79,47,2
35962,43,1.56,43,1
35963,63,3.41,63,3
35964,75,3.44,75,3
35965,70,3.11,70,0
35966,70,3.59,70,3
35967,39,2.82,39,1
35968,34,1.94,34,1
35969,41,3.15,41,2
35970,70,2.8,70,0
35971,75,2.96,75,0
35972,70,2.81,70,0
35973,70,3.06,70,0
35974,75,3.23,75,3
35975,70,3.06,70,0
35976,70,2.0,70,0
35977,70,2.89,70,0
35978,71,3.59,71,3
35979,73,3.74,73,3
35980,75,3.13,75,0
35981,70,3.86,70,3
35982,75,3.33,75,3
35983,58,3.31,58,3
35984,61,3.08,61,0
35985,70,2.01,70,0
35986,43,2.93,43,2
35987,38,2.87,38,1
35988,71,2.37,71,0
35989,40,3.05,40,2
35990,71,3.37,71,3
35991,70,4.37,70,3
35992,70,3.57,70,3
35993,71,3.08,71,0
35994,50,3.14,50,2
35995,71,3.1,71,0
35996,39,2.0,39,1
35997,36,2.92,36,1
35998,75,3.09,75,0
35999,75,4.61,75,3
36000,71,2.69,71,0
36001,45,2.84,45,1
36002,53,2.83,53,0
36003,42,3.64,42,2
36004,70,3.03,70,0
36005,70,2.81,70,0
36006,71,3.83,71,3
36007,75,3.36,75,3
36008,71,2.18,71,0
36009,41,3.61,41,2
36010,54,2.07,54,0
36011,71,2.13,71,0
36012,75,2.93,75,0
36013,75,3.71,75,3
36014,75,2.96,75,0
36015,64,2.39,64,0
36016,70,2.6,70,0
36017,75,3.35,75,3
36018,75,2.07,75,0
36019,75,3.6,75,3
36020,71,2.92,71,0
36021,75,4.73,75,3
36022,75,2.24,75,0
36023,67,1.96,67,0
36024,75,2.87,75,0
36025,75,1.93,75,0
36026,70,2.76,70,0
36027,70,3.7,70,3
36028,70,2.8,70,0
36029,70,3.34,70,3
36030,71,2.04,71,0
36031,62,2.56,62,0
36032,75,2.57,75,0
36033,70,2.71,70,0
36034,45,3.16,45,2
36035,62,4.9,62,3
36036,66,2.88,66,0
36037,71,3.17,71,3
36038,75,3.87,75,3
36039,70,2.86,70,0
36040,74,2.85,74,0
36041,71,3.08,71,0
36042,47,3.66,47,2
36043,71,3.73,71,3
36044,70,1.0,70,0
36045,53,3.02,53,0
36046,75,1.55,75,0
36047,35,2.63,35,1
36048,39,3.23,39,2
36049,71,3.42,71,3
36050,58,2.81,58,0
36051,75,1.45,75,0
36052,71,3.51,71,3
36053,70,3.51,70,3
36054,46,3.46,46,2
36055,75,4.48,75,3
36056,75,1.6,75,0
36057,40,4.18,40,2
36058,75,2.88,75,0
36059,70,2.23,70,0
36060,53,3.43,53,3
36061,47,4.04,47,2
36062,75,3.41,75,3
36063,73,4.45,73,3
36064,70,2.59,70,0
36065,75,3.19,75,3
36066,70,2.13,70,0
36067,70,2.79,70,0
36068,75,4.19,75,3
36069,75,2.81,75,0
36070,61,3.18,61,3
36071,35,4.26,35,2
36072,70,3.13,70,0
36073,45,3.42,45,2
36074,54,3.35,54,3
36075,75,4.0,75,3
36076,46,2.59,46,1
36077,70,3.13,70,0
36078,75,2.95,75,0
36079,75,3.51,75,3
36080,36,3.08,36,2
36081,70,2.8,70,0
36082,70,4.6,70,3
36083,34,3.74,34,2
36084,70,2.1,70,0
36085,75,2.43,75,0
36086,42,2.45,42,1
36087,75,2.13,75,0
36088,57,3.32,57,3
36089,64,2.44,64,0
36090,75,3.55,75,3
36091,71,3.58,71,3
36092,75,2.73,75,0
36093,70,3.16,70,0
36094,36,2.42,36,1
36095,75,3.43,75,3
36096,64,3.16,64,0
36097,75,2.33,75,0
36098,41,3.78,41,2
36099,75,3.53,75,3
36100,54,3.22,54,3
36101,68,3.62,68,3
36102,34,2.41,34,1
36103,70,3.79,70,3
36104,75,3.57,75,3
36105,75,2.2,75,0
36106,75,3.29,75,3
36107,72,3.53,72,3
36108,64,3.77,64,3
36109,71,2.97,71,0
36110,75,4.21,75,3
36111,75,4.37,75,3
36112,75,2.84,75,0
36113,70,4.19,70,3
36114,70,1.89,70,0
36115,75,3.24,75,3
36116,70,2.57,70,0
36117,70,4.41,70,3
36118,70,1.77,70,0
36119,45,3.98,45,2
36120,71,2.52,71,0
36121,70,3.43,70,3
36122,75,3.47,75,3
36123,60,2.4,60,0
36124,65,3.71,65,3
36125,36,4.25,36,2
36126,75,3.24,75,3
36127,70,1.1,70,0
36128,37,4.49,37,2
36129,50,3.14,50,2
36130,70,2.46,70,0
36131,74,3.2,74,3
36132,75,3.77,75,3
36133,40,3.68,40,2
36134,70,2.61,70,0
36135,36,3.86,36,2
36136,38,3.71,38,2
36137,36,1.72,36,1
36138,75,3.19,75,3
36139,70,3.5,70,3
36140,71,2.77,71,0
36141,50,4.82,50,3
36142,70,2.39,70,0
36143,75,3.07,75,0
36144,75,3.97,75,3
36145,75,4.19,75,3
36146,53,3.11,53,0
36147,70,2.97,70,0
36148,75,3.11,75,0
36149,75,3.49,75,3
36150,75,3.71,75,3
36151,75,2.31,75,0
36152,56,3.29,56,3
36153,70,1.37,70,0
36154,40,2.7,40,1
36155,36,3.28,36,2
36156,75,2.23,75,0
36157,38,3.79,38,2
36158,38,2.89,38,1
36159,35,2.51,35,1
36160,52,2.87,52,0
36161,58,3.86,58,3
36162,71,4.13,71,3
36163,71,2.15,71,0
36164,75,3.16,75,3
36165,70,3.51,70,3
36166,71,1.8,71,0
36167,35,3.63,35,2
36168,33,3.64,33,2
36169,70,1.27,70,0
36170,70,3.6,70,3
36171,35,4.14,35,2
36172,62,3.32,62,3
36173,75,3.6,75,3
36174,70,4.14,70,3
36175,70,2.69,70,0
36176,75,3.51,75,3
36177,75,2.17,75,0
36178,42,3.81,42,2
36179,71,3.49,71,3
36180,62,3.76,62,3
36181,70,4.94,70,3
36182,53,2.85,53,0
36183,72,4.1,72,3
36184,75,3.19,75,3
36185,47,2.62,47,0
36186,49,3.53,49,2
36187,71,3.94,71,3
36188,75,3.31,75,3
36189,71,3.48,71,3
36190,71,2.97,71,0
36191,70,2.14,70,0
36192,48,3.27,48,2
36193,58,4.02,58,3
36194,75,3.04,75,0
36195,70,1.91,70,0
36196,50,3.5,50,2
36197,53,3.3,53,3
36198,75,2.89,75,0
36199,75,2.79,75,0
36200,75,2.0,75,0
36201,75,2.91,75,0
36202,65,3.43,65,3
36203,40,3.18,40,2
36204,70,3.73,70,3
36205,53,3.02,53,0
36206,51,3.14,51,0
36207,34,3.29,34,2
36208,70,3.3,70,3
36209,75,2.81,75,0
36210,39,3.36,39,2
36211,75,3.89,75,3
36212,62,1.84,62,0
36213,70,3.34,70,3
36214,34,4.5,34,2
36215,75,2.83,75,0
36216,50,3.52,50,2
36217,70,3.16,70,0
36218,75,2.77,75,0
36219,36,3.28,36,2
36220,37,3.3,37,2
36221,75,2.53,75,0
36222,71,4.0,71,3
36223,75,4.15,75,3
36224,75,2.8,75,0
36225,41,3.76,41,2
36226,75,2.75,75,0
36227,60,2.27,60,0
36228,45,2.13,45,1
36229,75,3.04,75,0
36230,71,2.94,71,0
36231,75,3.92,75,3
36232,41,2.49,41,1
36233,64,3.22,64,3
36234,64,2.5,64,0
36235,71,3.17,71,3
36236,53,3.23,53,3
36237,75,3.12,75,0
36238,70,2.23,70,0
36239,75,3.13,75,0
36240,75,3.47,75,3
36241,70,3.07,70,0
36242,75,3.72,75,3
36243,59,3.66,59,3
36244,42,3.24,42,2
36245,57,3.21,57,3
36246,70,2.91,70,0
36247,35,3.57,35,2
36248,71,1.94,71,0
36249,55,1.93,55,0
36250,41,2.22,41,1
36251,70,2.41,70,0
36252,70,2.94,70,0
36253,50,3.16,50,2
36254,38,4.0,38,2
36255,75,3.27,75,3
36256,75,3.32,75,3
36257,67,3.43,67,3
36258,70,1.81,70,0
36259,75,4.32,75,3
36260,70,3.21,70,3
36261,75,2.77,75,0
36262,71,3.18,71,3
36263,38,2.84,38,1
36264,70,2.96,70,0
36265,75,4.03,75,3
36266,46,4.33,46,2
36267,70,2.41,70,0
36268,46,4.09,46,2
36269,70,3.6,70,3
36270,75,2.44,75,0
36271,35,3.71,35,2
36272,75,3.08,75,0
36273,38,2.18,38,1
36274,70,1.34,70,0
36275,71,3.37,71,3
36276,75,3.33,75,3
36277,36,3.69,36,2
36278,75,2.79,75,0
36279,44,4.41,44,2
36280,72,2.76,72,0
36281,75,3.61,75,3
36282,70,3.53,70,3
36283,48,2.9,48,0
36284,41,3.9,41,2
36285,70,2.61,70,0
36286,71,2.86,71,0
36287,75,3.6,75,3
36288,70,3.19,70,3
36289,62,2.98,62,0
36290,38,3.71,38,2
36291,50,3.96,50,2
36292,75,3.19,75,3
36293,70,2.36,70,0
36294,75,4.11,75,3
36295,70,3.44,70,3
36296,71,2.73,71,0
36297,45,3.11,45,2
36298,75,2.11,75,0
36299,41,3.17,41,2
36300,72,3.57,72,3
36301,41,2.76,41,1
36302,48,3.6,48,2
36303,75,2.85,75,0
36304,55,4.35,55,3
36305,70,2.4,70,0
36306,72,2.06,72,0
36307,75,2.28,75,0
36308,75,2.85,75,0
36309,43,3.81,43,2
36310,70,4.51,70,3
36311,75,3.67,75,3
36312,42,4.05,42,2
36313,75,3.85,75,3
36314,70,3.61,70,3
36315,71,2.52,71,0
36316,75,4.51,75,3
36317,75,3.88,75,3
36318,70,3.7,70,3
36319,75,3.41,75,3
36320,70,3.4,70,3
36321,70,2.89,70,0
36322,59,3.59,59,3
36323,52,1.94,52,0
36324,70,3.97,70,3
36325,68,3.81,68,3
36326,71,3.51,71,3
36327,35,3.83,35,2
36328,57,4.81,57,3
36329,75,3.64,75,3
36330,60,3.22,60,3
36331,38,4.0,38,2
36332,45,4.04,45,2
36333,50,3.38,50,2
36334,75,4.55,75,3
36335,75,2.32,75,0
36336,34,4.41,34,2
